,movieId,title,details
1138,1489,Cats Don't Dance ,"Animation|Children|Musical,1997,nan"
1139,1490,B*A*P*S ,"Comedy,1997,nan"
1140,1493,Love and Other Catastrophes ,"Romance,1996,nan"
1141,1495,Turbo: A Power Rangers Movie ,"Action|Adventure|Children,1997,nan"
1142,1496,Anna Karenina ,"Drama|Romance,1997,Tolstoy"
1143,1497,Double Team ,"Action,1997,nan"
1144,1498,Inventing the Abbotts ,"Drama|Romance,1997,nan"
1145,1499,Anaconda ,"Action|Adventure|Thriller,1997,nan"
1146,1500,Grosse Pointe Blank ,"Comedy|Crime|Romance,1997,hit men, Comedy|Crime|Romance,1997,reunion"
1147,1502,Kissed ,"Drama|Romance,1996,nan"
1148,1503,8 Heads in a Duffel Bag ,"Comedy,1997,nan"
1149,1507,Paradise Road ,"Drama|War,1997,nan"
1150,1513,Romy and Michele's High School Reunion ,"Comedy,1997,reunion"
1151,1514,Temptress Moon ,"Romance,Feng Yue (1996,nan"
1152,1515,Volcano ,"Action|Drama|Thriller,1997,nan"
1153,1516,Children of the Revolution ,"Comedy,1996,nan"
1154,1517,Austin Powers: International Man of Mystery ,"Action|Adventure|Comedy,1997,nan"
1155,1518,Breakdown ,"Action|Thriller,1997,nan"
1156,1519,Broken English ,"Drama,1996,nan"
1157,1526,Fathers' Day ,"Comedy,1997,nan"
1158,1527,"Fifth Element, The ","Action|Adventure|Comedy|Sci-Fi,1997,nan"
1159,1529,Nowhere ,"Comedy|Drama,1997,nan"
1160,1533,"Promise, The ","Drama,La promesse (1996,nan"
1161,1537,Shall We Dance? ,"Comedy|Drama|Romance,Shall We Dansu? (1996,ballroom dance"
1162,1541,Addicted to Love ,"Comedy|Romance,1997,nan"
1163,1542,Brassed Off ,"Comedy|Drama|Romance,1996,In Netflix queue"
1164,1544,"Lost World: Jurassic Park, The ","Action|Adventure|Sci-Fi|Thriller,1997,dinosaurs"
1165,1545,Ponette ,"Drama,1996,death"
1166,1546,Schizopolis ,"Comedy,1996,nan"
1167,1547,Shiloh ,"Children|Drama,1997,nan"
1168,1549,Rough Magic ,"Drama|Romance,1995,nan"
1169,1550,Trial and Error ,"Comedy|Romance,1997,nan"
1170,1551,Buddy ,"Adventure|Children|Drama,1997,nan"
1171,1552,Con Air ,"Action|Adventure|Thriller,1997,nan"
1172,1554,"Pillow Book, The ","Drama|Romance,1996,nan"
1173,1556,Speed 2: Cruise Control ,"Action|Romance|Thriller,1997,nan"
1174,1562,Batman & Robin ,"Action|Adventure|Fantasy|Thriller,1997,nan"
1175,1564,For Roseanna ,"Comedy|Drama|Romance,Roseanna's Grave (1997,nan"
1176,1565,Head Above Water ,"Comedy|Thriller,1996,nan"
1177,1566,Hercules ,"Adventure|Animation|Children|Comedy|Musical,1997,nan"
1178,1569,My Best Friend's Wedding ,"Comedy|Romance,1997,romantic comedy, Comedy|Romance,1997,wedding, Comedy|Romance,1997,weddings"
1179,1571,When the Cat's Away ,"Comedy|Romance,Chacun cherche son chat (1996,nan"
1180,1572,Contempt ,"Drama,Mépris, Le (1963,nan"
1181,1573,Face/Off ,"Action|Crime|Drama|Thriller,1997,transplants"
1182,1574,Fall ,"Romance,1997,nan"
1183,1580,Men in Black ,"Action|Comedy|Sci-Fi,a.k.a. MIB (1997,aliens"
1184,1581,Out to Sea ,"Comedy,1997,nan"
1185,1582,Wild America ,"Adventure|Children,1997,nan"
1186,1583,"Simple Wish, A ","Children|Fantasy,1997,nan"
1187,1584,Contact ,"Drama|Sci-Fi,1997,nan"
1188,1585,Love Serenade ,"Comedy,1996,nan"
1189,1586,G.I. Jane ,"Action|Drama,1997,military"
1190,1587,Conan the Barbarian ,"Action|Adventure|Fantasy,1982,nan"
1191,1588,George of the Jungle ,"Children|Comedy,1997,nan"
1192,1589,Cop Land ,"Action|Crime|Drama|Thriller,1997,nan"
1193,1590,Event Horizon ,"Horror|Sci-Fi|Thriller,1997,nan"
1194,1591,Spawn ,"Action|Adventure|Sci-Fi|Thriller,1997,nan"
1195,1592,Air Bud ,"Children|Comedy,1997,nan"
1196,1593,Picture Perfect ,"Comedy|Romance,1997,nan"
1197,1594,In the Company of Men ,"Comedy|Drama,1997,nan"
1198,1596,Career Girls ,"Drama,1997,nan"
1199,1597,Conspiracy Theory ,"Drama|Mystery|Romance|Thriller,1997,nan"
1200,1598,Desperate Measures ,"Crime|Drama|Thriller,1998,nan"
1201,1599,Steel ,"Action,1997,nan"
1202,1600,She's So Lovely ,"Drama|Romance,1997,nan"
1203,1601,Hoodlum ,"Crime|Drama|Film-Noir,1997,nan"
1204,1602,Leave It to Beaver ,"Comedy,1997,nan"
1205,1603,Mimic ,"Horror|Sci-Fi|Thriller,1997,nan"
1206,1604,Money Talks ,"Action|Comedy,1997,nan"
1207,1605,Excess Baggage ,"Adventure|Romance,1997,nan"
1208,1606,Kull the Conqueror ,"Action|Adventure,1997,nan"
1209,1608,Air Force One ,"Action|Thriller,1997,president"
1210,1609,187 ,"Drama|Thriller,One Eight Seven (1997,nan"
1211,1610,"Hunt for Red October, The ","Action|Adventure|Thriller,1990,Tom Clancy"
1212,1611,My Own Private Idaho ,"Drama|Romance,1991,nan"
1213,1612,"Kiss Me, Guido ","Comedy,1997,nan"
1214,1613,Star Maps ,"Drama,1997,nan"
1215,1614,In & Out ,"Comedy,1997,nan"
1216,1615,"Edge, The ","Adventure|Drama,1997,nan"
1217,1616,"Peacemaker, The ","Action|Thriller|War,1997,nan"
1218,1617,L.A. Confidential ,"Crime|Film-Noir|Mystery|Thriller,1997,Police"
1219,1619,Seven Years in Tibet ,"Adventure|Drama|War,1997,nan"
1220,1620,Kiss the Girls ,"Crime|Drama|Mystery|Thriller,1997,nan"
1221,1621,Soul Food ,"Drama,1997,nan"
1222,1623,Wishmaster ,"Horror,1997,nan"
1223,1624,"Thousand Acres, A ","Drama,1997,nan"
1224,1625,"Game, The ","Drama|Mystery|Thriller,1997,mindfuck, Drama|Mystery|Thriller,1997,Mystery, Drama|Mystery|Thriller,1997,plot twist, Drama|Mystery|Thriller,1997,psychological, Drama|Mystery|Thriller,1997,suspense, Drama|Mystery|Thriller,1997,twist ending, Drama|Mystery|Thriller,1997,twist ending, Drama|Mystery|Thriller,1997,Mystery"
1225,1626,Fire Down Below ,"Action|Drama|Thriller,1997,nan"
1226,1627,U Turn ,"Crime|Drama|Mystery,1997,nan"
1227,1629,"MatchMaker, The ","Comedy|Romance,1997,nan"
1228,1631,"Assignment, The ","Action|Thriller,1997,nan"
1229,1633,Ulee's Gold ,"Drama,1997,nan"
1230,1635,"Ice Storm, The ","Drama,1997,1970s"
1231,1639,Chasing Amy ,"Comedy|Drama|Romance,1997,nan"
1232,1641,"Full Monty, The ","Comedy|Drama,1997,nan"
1233,1642,Indian Summer ,"Comedy|Drama,a.k.a. Alive & Kicking (1996,nan"
1234,1643,Mrs. Brown ,"Drama|Romance,a.k.a. Her Majesty, Mrs. Brown (1997,England, Drama|Romance,a.k.a. Her Majesty, Mrs. Brown (1997,Queen Victoria"
1235,1644,I Know What You Did Last Summer ,"Horror|Mystery|Thriller,1997,nan"
1236,1645,The Devil's Advocate ,"Drama|Mystery|Thriller,1997,lawyers"
1237,1646,RocketMan ,"Children|Comedy|Romance|Sci-Fi,a.k.a. Rocket Man (1997,nan"
1238,1647,Playing God ,"Crime|Drama|Thriller,1997,nan"
1239,1648,"House of Yes, The ","Comedy|Drama,1997,nan"
1240,1649,"Fast, Cheap & Out of Control ","Documentary,1997,nan"
1241,1650,Washington Square ,"Drama,1997,Henry James"
1242,1652,Year of the Horse ,"Documentary,1997,nan"
1243,1653,Gattaca ,"Drama|Sci-Fi|Thriller,1997,future, Drama|Sci-Fi|Thriller,1997,intelligent, Drama|Sci-Fi|Thriller,1997,thought-provoking"
1244,1654,FairyTale: A True Story ,"Children|Drama|Fantasy,1997,nan"
1245,1655,Phantoms ,"Drama|Horror|Thriller,1998,nan"
1246,1656,Swept from the Sea ,"Drama|Romance,1997,nan"
1247,1658,"Life Less Ordinary, A ","Romance|Thriller,1997,nan"
1248,1659,Hurricane Streets ,"Drama,1997,nan"
1249,1660,Eve's Bayou ,"Drama,1997,nan"
1250,1661,Switchback ,"Crime|Mystery|Thriller,1997,nan"
1251,1662,Gang Related ,"Crime,1997,nan"
1252,1663,Stripes ,"Comedy|War,1981,military"
1253,1665,Bean ,"Comedy,1997,nan"
1254,1667,Mad City ,"Action|Drama,1997,nan"
1255,1670,Welcome to Sarajevo ,"Drama|War,1997,nan"
1256,1671,Deceiver ,"Crime|Drama|Thriller,1997,nan"
1257,1672,"Rainmaker, The ","Drama,1997,In Netflix queue"
1258,1673,Boogie Nights ,"Drama,1997,nan"
1259,1674,Witness ,"Drama|Romance|Thriller,1985,Amish"
1260,1675,Incognito ,"Crime|Thriller,1997,nan"
1261,1676,Starship Troopers ,"Action|Sci-Fi,1997,nan"
1262,1677,Critical Care ,"Comedy|Drama,1997,nan"
1263,1678,"Joy Luck Club, The ","Drama|Romance,1993,nan"
1264,1679,Chairman of the Board ,"Comedy,1998,nan"
1265,1680,Sliding Doors ,"Drama|Romance,1998,alternate universe"
1266,1681,Mortal Kombat: Annihilation ,"Action|Adventure|Fantasy,1997,nan"
1267,1682,"Truman Show, The ","Comedy|Drama|Sci-Fi,1998,TV"
1268,1683,"Wings of the Dove, The ","Drama|Romance,1997,Henry James"
1269,1684,Mrs. Dalloway ,"Drama|Romance,1997,nan"
1270,1685,"I Love You, I Love You Not ","Drama|Romance,1996,nan"
1271,1686,Red Corner ,"Crime|Thriller,1997,nan"
1272,1687,"Jackal, The ","Action|Thriller,1997,nan"
1273,1688,Anastasia ,"Adventure|Animation|Children|Drama|Musical,1997,nan"
1274,1689,"Man Who Knew Too Little, The ","Comedy|Crime|Thriller,1997,nan"
1275,1690,Alien: Resurrection ,"Action|Horror|Sci-Fi,1997,nan"
1276,1693,Amistad ,"Drama|Mystery,1997,nan"
1277,1694,"Apostle, The ","Drama,1997,nan"
1278,1695,Artemisia ,"Drama,1997,nan"
1279,1696,Bent ,"Drama|War,1997,nan"
1280,1699,"Butcher Boy, The ","Comedy|Drama,1997,nan"
1281,1701,Deconstructing Harry ,"Comedy|Drama,1997,nan"
1282,1702,Flubber ,"Children|Comedy|Fantasy,1997,nan"
1283,1703,For Richer or Poorer ,"Comedy,1997,nan"
1284,1704,Good Will Hunting ,"Drama|Romance,1997,inspirational, Drama|Romance,1997,heartwarming, Drama|Romance,1997,inspirational"
1285,1707,Home Alone 3 ,"Children|Comedy,1997,nan"
1286,1711,Midnight in the Garden of Good and Evil ,"Crime|Drama|Mystery,1997,Savannah"
1287,1713,Mouse Hunt ,"Children|Comedy,1997,nan"
1288,1717,Scream 2 ,"Comedy|Horror|Mystery|Thriller,1997,sequel, Comedy|Horror|Mystery|Thriller,1997,slasher, Comedy|Horror|Mystery|Thriller,1997,spoof"
1289,1718,Stranger in the House ,"Thriller,1997,nan"
1290,1719,"Sweet Hereafter, The ","Drama,1997,Canada, Drama,1997,death"
1291,1721,Titanic ,"Drama|Romance,1997,shipwreck, Drama|Romance,1997,romance"
1292,1722,Tomorrow Never Dies ,"Action|Adventure|Thriller,1997,nan"
1293,1726,"Postman, The ","Action|Adventure|Drama|Sci-Fi,1997,Kevin Costner, Action|Adventure|Drama|Sci-Fi,1997,Post apocalyptic"
1294,1727,"Horse Whisperer, The ","Drama|Romance,1998,nan"
1295,1729,Jackie Brown ,"Crime|Drama|Thriller,1997,nan"
1296,1730,Kundun ,"Drama,1997,nan"
1297,1731,Mr. Magoo ,"Comedy,1997,nan"
1298,1732,"Big Lebowski, The ","Comedy|Crime,1998,Coen Brothers, Comedy|Crime,1998,black comedy, Comedy|Crime,1998,bowling, Comedy|Crime,1998,classic, Comedy|Crime,1998,coen brothers, Comedy|Crime,1998,comedy, Comedy|Crime,1998,crime, Comedy|Crime,1998,Cult classic, Comedy|Crime,1998,cult film, Comedy|Crime,1998,dark comedy, Comedy|Crime,1998,deadpan, Comedy|Crime,1998,drugs, Comedy|Crime,1998,funny, Comedy|Crime,1998,great dialogue, Comedy|Crime,1998,great soundtrack, Comedy|Crime,1998,Highly quotable, Comedy|Crime,1998,imdb top 250, Comedy|Crime,1998,Jeff Bridges, Comedy|Crime,1998,John Goodman, Comedy|Crime,1998,Julianne Moore, Comedy|Crime,1998,kidnapping, Comedy|Crime,1998,marijuana, Comedy|Crime,1998,Nudity (Full Frontal), Comedy|Crime,1998,off-beat comedy, Comedy|Crime,1998,Philip Seymour Hoffman, Comedy|Crime,1998,quirky, Comedy|Crime,1998,ransom, Comedy|Crime,1998,rug, Comedy|Crime,1998,sarcasm, Comedy|Crime,1998,satirical, Comedy|Crime,1998,Steve Buscemi, Comedy|Crime,1998,violence"
1299,1733,Afterglow ,"Drama|Romance,1997,nan"
1300,1734,My Life in Pink ,"Comedy|Drama,Ma vie en rose (1997,nan"
1301,1735,Great Expectations ,"Drama|Romance,1998,Charles Dickens"
1302,1739,3 Ninjas: High Noon On Mega Mountain ,"Action|Children|Comedy,1998,nan"
1303,1746,Senseless ,"Comedy,1998,nan"
1304,1747,Wag the Dog ,"Comedy,1997,nan"
1305,1748,Dark City ,"Adventure|Film-Noir|Sci-Fi|Thriller,1998,amnesia"
1306,1752,Hard Rain ,"Action|Crime|Thriller,1998,nan"
1307,1753,Half Baked ,"Comedy,1998,nan"
1308,1754,Fallen ,"Crime|Drama|Fantasy|Thriller,1998,nan"
1309,1755,Shooting Fish ,"Comedy|Romance,1997,nan"
1310,1757,Fallen Angels ,"Drama|Romance,Duo luo tian shi (1995,nan"
1311,1759,Four Days in September ,"Drama,O Que É Isso, Companheiro? (1997,nan"
1312,1760,Spice World ,"Comedy,1997,nan"
1313,1762,Deep Rising ,"Action|Horror|Sci-Fi,1998,nan"
1314,1767,Music From Another Room ,"Drama|Romance,1998,nan"
1315,1769,"Replacement Killers, The ","Action|Crime|Thriller,1998,nan"
1316,1770,B. Monkey ,"Crime|Romance|Thriller,1998,nan"
1317,1771,Night Flier ,"Horror,1997,nan"
1318,1772,Blues Brothers 2000 ,"Action|Comedy|Musical,1998,nan"
1319,1777,"Wedding Singer, The ","Comedy|Romance,1998,1980s"
1320,1779,Sphere ,"Sci-Fi|Thriller,1998,good"
1321,1783,Palmetto ,"Crime|Drama|Mystery|Romance|Thriller,1998,nan"
1322,1784,As Good as It Gets ,"Comedy|Drama|Romance,1997,nan"
1323,1785,King of New York ,"Crime|Thriller,1990,nan"
1324,1791,Twilight ,"Crime|Drama|Thriller,1998,nan"
1325,1792,U.S. Marshals ,"Action|Crime|Thriller,1998,nan"
1326,1793,Welcome to Woop-Woop ,"Comedy,1997,nan"
1327,1794,Love and Death on Long Island ,"Comedy|Drama,1997,nan"
1328,1797,Everest ,"Documentary|IMAX,1998,In Netflix queue"
1329,1798,Hush ,"Thriller,1998,nan"
1330,1799,Suicide Kings ,"Comedy|Crime|Drama|Mystery|Thriller,1997,nan"
1331,1801,"Man in the Iron Mask, The ","Action|Adventure|Drama,1998,seen more than once"
1332,1804,"Newton Boys, The ","Crime|Drama,1998,nan"
1333,1805,Wild Things ,"Crime|Drama|Mystery|Thriller,1998,nan"
1334,1806,Paulie ,"Adventure|Children|Comedy,1998,nan"
1335,1807,"Cool, Dry Place, A ","Drama,1998,nan"
1336,1809,Fireworks ,"Crime|Drama,Hana-bi (1997,nan"
1337,1810,Primary Colors ,"Comedy|Drama,1998,politics"
1338,1812,Wide Awake ,"Children|Comedy|Drama,1998,nan"
1339,1816,Two Girls and a Guy ,"Comedy|Drama,1997,nan"
1340,1821,"Object of My Affection, The ","Comedy|Romance,1998,nan"
1341,1824,Homegrown ,"Comedy|Thriller,1998,nan"
1342,1825,The Players Club ,"Comedy|Drama,1998,nan"
1343,1826,Barney's Great Adventure ,"Adventure|Children,1998,nan"
1344,1827,"Big One, The ","Comedy|Documentary,1997,nan"
1345,1829,Chinese Box ,"Drama|Romance,1997,nan"
1346,1831,Lost in Space ,"Action|Adventure|Sci-Fi,1998,nan"
1347,1833,Mercury Rising ,"Action|Drama|Thriller,1998,nan"
1348,1834,"Spanish Prisoner, The ","Crime|Drama|Mystery|Thriller,1997,twist ending"
1349,1835,City of Angels ,"Drama|Fantasy|Romance,1998,nan"
1350,1836,"Last Days of Disco, The ","Comedy|Drama,1998,No DVD at Netflix"
1351,1837,"Odd Couple II, The ","Comedy,1998,nan"
1352,1839,My Giant ,"Comedy,1998,nan"
1353,1840,He Got Game ,"Drama,1998,nan"
1354,1841,"Gingerbread Man, The ","Drama|Thriller,1998,nan"
1355,1844,Live Flesh ,"Drama|Romance,Carne trémula (1997,nan"
1356,1845,Zero Effect ,"Comedy|Mystery|Thriller,1998,nan"
1357,1848,"Borrowers, The ","Adventure|Children|Comedy|Fantasy,1997,nan"
1358,1855,Krippendorf's Tribe ,"Comedy,1998,nan"
1359,1856,Kurt & Courtney ,"Documentary,1998,nan"
1360,1857,"Real Blonde, The ","Comedy,1997,nan"
1361,1858,Mr. Nice Guy ,"Action|Comedy,Yat goh ho yan (1997,nan"
1362,1859,Taste of Cherry ,"Drama,Ta'm e guilass (1997,nan"
1363,1860,Character ,"Drama,Karakter (1997,nan"
1364,1862,Species II ,"Horror|Sci-Fi,1998,nan"
1365,1863,Major League: Back to the Minors ,"Comedy,1998,nan"
1366,1866,"Big Hit, The ","Action|Comedy|Crime,1998,nan"
1367,1867,Tarzan and the Lost City ,"Action|Adventure,1998,nan"
1368,1870,"Dancer, Texas Pop. 81 ","Comedy|Drama,1998,nan"
1369,1873,"Misérables, Les ","Crime|Drama|Romance|War,1998,nan"
1370,1875,Clockwatchers ,"Comedy,1997,nan"
1371,1876,Deep Impact ,"Drama|Sci-Fi|Thriller,1998,nan"
1372,1881,Quest for Camelot ,"Adventure|Animation|Children|Fantasy|Musical,1998,nan"
1373,1882,Godzilla ,"Action|Sci-Fi|Thriller,1998,nan"
1374,1883,Bulworth ,"Comedy|Drama|Romance,1998,nan"
1375,1884,Fear and Loathing in Las Vegas ,"Adventure|Comedy|Drama,1998,nan"
1376,1885,"Opposite of Sex, The ","Comedy|Drama|Romance,1998,nan"
1377,1887,Almost Heroes ,"Adventure|Comedy|Western,1998,nan"
1378,1888,Hope Floats ,"Comedy|Drama|Romance,1998,nan"
1379,1889,Insomnia ,"Drama|Mystery|Thriller,1997,nan"
1380,1891,"Ugly, The ","Horror|Thriller,1997,nan"
1381,1892,"Perfect Murder, A ","Thriller,1998,nan"
1382,1893,Beyond Silence ,"Drama,Jenseits der Stille (1996,In Netflix queue"
1383,1894,Six Days Seven Nights ,"Adventure|Comedy|Romance,1998,nan"
1384,1895,Can't Hardly Wait ,"Comedy|Drama|Romance,1998,nan"
1385,1897,High Art ,"Drama|Romance,1998,nan"
1386,1900,"Children of Heaven, The ","Comedy|Drama,Bacheha-Ye Aseman (1997,In Netflix queue"
1387,1902,Dream for an Insomniac ,"Drama|Romance,1996,generation X"
1388,1904,Henry Fool ,"Comedy|Drama,1997,nan"
1389,1906,Mr. Jealousy ,"Comedy|Romance,1997,nan"
1390,1907,Mulan ,"Adventure|Animation|Children|Comedy|Drama|Musical|Romance,1998,nan"
1391,1909,"X-Files: Fight the Future, The ","Action|Crime|Mystery|Sci-Fi|Thriller,1998,conspiracy"
1392,1910,I Went Down ,"Comedy|Crime|Drama,1997,nan"
1393,1911,Dr. Dolittle ,"Comedy,1998,nan"
1394,1912,Out of Sight ,"Comedy|Crime|Drama|Romance|Thriller,1998,heist"
1395,1913,Picnic at Hanging Rock ,"Drama|Mystery,1975,Australia"
1396,1914,Smoke Signals ,"Comedy|Drama,1998,nan"
1397,1916,Buffalo '66 ,"Drama|Romance,a.k.a. Buffalo 66 (1998,avant-garde romantic comedy, Drama|Romance,a.k.a. Buffalo 66 (1998,elegiac, Drama|Romance,a.k.a. Buffalo 66 (1998,melancholy, Drama|Romance,a.k.a. Buffalo 66 (1998,quirky, Drama|Romance,a.k.a. Buffalo 66 (1998,wry"
1398,1917,Armageddon ,"Action|Romance|Sci-Fi|Thriller,1998,space"
1399,1918,Lethal Weapon 4 ,"Action|Comedy|Crime|Thriller,1998,nan"
1400,1919,Madeline ,"Children|Comedy,1998,nan"
1401,1920,Small Soldiers ,"Animation|Children|Fantasy|War,1998,nan"
1402,1921,Pi ,"Drama|Sci-Fi|Thriller,1998,hallucinatory, Drama|Sci-Fi|Thriller,1998,mental illness, Drama|Sci-Fi|Thriller,1998,mindfuck, Drama|Sci-Fi|Thriller,1998,paranoid, Drama|Sci-Fi|Thriller,1998,mathematics, Drama|Sci-Fi|Thriller,1998,artsy, Drama|Sci-Fi|Thriller,1998,atmospheric, Drama|Sci-Fi|Thriller,1998,cerebral, Drama|Sci-Fi|Thriller,1998,enigmatic, Drama|Sci-Fi|Thriller,1998,existentialism, Drama|Sci-Fi|Thriller,1998,hallucinatory, Drama|Sci-Fi|Thriller,1998,insanity, Drama|Sci-Fi|Thriller,1998,paranoia, Drama|Sci-Fi|Thriller,1998,paranoid, Drama|Sci-Fi|Thriller,1998,surreal, Drama|Sci-Fi|Thriller,1998,tense, Drama|Sci-Fi|Thriller,1998,visually appealing"
1403,1922,Whatever ,"Drama,1998,nan"
1404,1923,There's Something About Mary ,"Comedy|Romance,1998,Ben Stiller, Comedy|Romance,1998,Ben Stiller, Comedy|Romance,1998,crude humor, Comedy|Romance,1998,goofy"
1405,1924,Plan 9 from Outer Space ,"Horror|Sci-Fi,1959,nan"
1406,1926,"Broadway Melody, The ","Musical,1929,nan"
1407,1927,All Quiet on the Western Front ,"Action|Drama|War,1930,nan"
1408,1928,Cimarron ,"Drama|Western,1931,nan"
1409,1929,Grand Hotel ,"Drama|Romance,1932,nan"
1410,1931,Mutiny on the Bounty ,"Adventure|Drama,1935,ships"
1411,1932,"Great Ziegfeld, The ","Drama|Musical,1936,nan"
1412,1933,"Life of Emile Zola, The ","Drama,1937,nan"
1413,1934,You Can't Take It with You ,"Comedy|Romance,1938,nan"
1414,1936,Mrs. Miniver ,"Drama|War,1942,nan"
1415,1937,Going My Way ,"Comedy|Drama|Musical,1944,nan"
1416,1938,"Lost Weekend, The ","Drama,1945,alcoholism"
1417,1939,"Best Years of Our Lives, The ","Drama|War,1946,nan"
1418,1940,Gentleman's Agreement ,"Drama,1947,anti-Semitism, Drama,1947,Judaism"
1419,1941,Hamlet ,"Drama,1948,nan"
1420,1942,All the King's Men ,"Drama,1949,Huey Long, Drama,1949,In Netflix queue, Drama,1949,Robert Penn Warren"
1421,1944,From Here to Eternity ,"Drama|Romance|War,1953,nan"
1422,1945,On the Waterfront ,"Crime|Drama,1954,boxing, Crime|Drama,1954,coulda been a contender"
1423,1946,Marty ,"Drama|Romance,1955,nan"
1424,1947,West Side Story ,"Drama|Musical|Romance,1961,Gangs"
1425,1948,Tom Jones ,"Adventure|Comedy|Romance,1963,British"
1426,1949,"Man for All Seasons, A ","Drama,1966,nan"
1427,1950,In the Heat of the Night ,"Drama|Mystery,1967,racism"
1428,1951,Oliver! ,"Drama|Musical,1968,Dickens"
1429,1952,Midnight Cowboy ,"Drama,1969,prostitution"
1430,1953,"French Connection, The ","Action|Crime|Thriller,1971,drugs, Action|Crime|Thriller,1971,police"
1431,1954,Rocky ,"Drama,1976,boxing, Drama,1976,sports"
1432,1955,Kramer vs. Kramer ,"Drama,1979,divorce"
1433,1956,Ordinary People ,"Drama,1980,nan"
1434,1957,Chariots of Fire ,"Drama,1981,Olympics, Drama,1981,sports"
1435,1958,Terms of Endearment ,"Comedy|Drama,1983,nan"
1436,1959,Out of Africa ,"Drama|Romance,1985,adultery, Drama|Romance,1985,Africa"
1437,1960,"Last Emperor, The ","Drama,1987,China"
1438,1961,Rain Man ,"Drama,1988,autism"
1439,1962,Driving Miss Daisy ,"Drama,1989,rasicm"
1440,1963,Take the Money and Run ,"Comedy|Crime,1969,nan"
1441,1964,Klute ,"Drama|Mystery,1971,nan"
1442,1965,Repo Man ,"Comedy|Sci-Fi,1984,nan"
1443,1966,Metropolitan ,"Comedy,1990,nan"
1444,1967,Labyrinth ,"Adventure|Fantasy|Musical,1986,nan"
1445,1968,"Breakfast Club, The ","Comedy|Drama,1985,nan"
1446,1969,"Nightmare on Elm Street 2: Freddy's Revenge, A ","Horror,1985,nan"
1447,1970,"Nightmare on Elm Street 3: Dream Warriors, A ","Horror|Thriller,1987,nan"
1448,1971,"Nightmare on Elm Street 4: The Dream Master, A ","Horror|Thriller,1988,nan"
1449,1972,"Nightmare on Elm Street 5: The Dream Child, A ","Horror,1989,nan"
1450,1973,Freddy's Dead: The Final Nightmare ,"Horror,Nightmare on Elm Street Part 6: Freddy's Dead, A (1991,nan"
1451,1974,Friday the 13th ,"Horror|Mystery|Thriller,1980,nan"
1452,1975,Friday the 13th Part 2 ,"Horror,1981,Jason"
